CRSE_ID,CRSE_OFFER_NBR,SESSION_CODE,CLASS_SECTION,STRM,CLASS_NBR,SUBJECT,CATALOG_NBR,ORG_NAME,ORG_TYPE,CATEGORY,Start_Date,End_Date,InstructorID,CLASS_STAT,UPDATED
207052,1,6W2,49,2195,3164,CLP,1006,ONLN,VIRT,College Credit,20190624,20190802,1000075022,A,01:07.3
207052,1,8W1,158,2193,10286,CLP,1006,ONLN,VIRT,College Credit,20190108,20190304,1000012966,A,01:07.3
207052,1,8W2,157,2193,10285,CLP,1006,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207052,1,8W2,159,2193,10287,CLP,1006,ONLN,VIRT,College Credit,20190311,20190503,1000012966,A,01:07.3
207052,1,8W2,4,2193,7783,CLP,1006,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207052,1,8W2,93,2193,7583,CLP,1006,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207052,1,8W2,95,2193,7584,CLP,1006,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207099,1,1,104,2193,10392,SLS,1510,ONLN,VIRT,College Credit,20190108,20190503,1000052687,A,01:07.3
207099,1,1,29,2195,3469,SLS,1510,ONLN,VIRT,College Credit,20190513,20190802,1000009900,A,01:07.3
207099,1,1,50,2193,8370,SLS,1510,ONLN,VIRT,College Credit,20190108,20190503,1000009900,A,01:07.3
207099,1,1,51,2193,8371,SLS,1510,ONLN,VIRT,College Credit,20190108,20190503,1000041965,A,01:07.3
207099,1,1,78,2195,4797,SLS,1510,ONLN,VIRT,College Credit,20190513,20190802,1000041965,A,01:07.3
207099,1,1,79,2195,4798,SLS,1510,ONLN,VIRT,College Credit,20190513,20190802,1000041965,A,01:07.3
207099,1,1,80,2195,6121,SLS,1510,ONLN,VIRT,College Credit,20190513,20190802,1000041965,A,01:07.3
207099,1,6W1,28,2195,3472,SLS,1510,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207099,1,6W1,81,2195,6122,SLS,1510,ONLN,VIRT,College Credit,20190513,20190621,1000052687,A,01:07.3
207099,1,6W2,65,2195,4564,SLS,1510,ONLN,VIRT,College Credit,20190624,20190802,1000041965,A,01:07.3
207099,1,6W2,82,2195,6123,SLS,1510,ONLN,VIRT,College Credit,20190624,20190802,1000041965,A,01:07.3
207099,1,8W2,49,2193,8369,SLS,1510,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207101,1,1,2,2193,4970,HIM,1300,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207111,1,1,5,2195,1358,GEB,2112,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207111,1,1,9,2193,2079,GEB,2112,ONLN,VIRT,College Credit,20190108,20190503,1000047913,A,01:07.3
207112,1,6W1,2,2195,5799,MAR,1720,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207112,1,8W2,6,2193,11052,MAR,1720,ONLN,VIRT,College Credit,20190311,20190503,1000028092,A,01:07.3
207114,1,1,16,2193,6573,NUR,3069,ONLN,VIRT,College Credit,20190108,20190503,1000061996,A,01:07.3
207114,1,1,17,2193,6574,NUR,3069,ONLN,VIRT,College Credit,20190108,20190503,1000061996,A,01:07.3
207115,1,1,1,2193,6500,NUR,3846,ONLN,VIRT,College Credit,20190108,20190503,1000068057,A,01:07.3
207115,1,1,1,2195,2831,NUR,3846,ONLN,VIRT,College Credit,20190513,20190802,1000068057,A,01:07.3
207115,1,1,2,2193,6501,NUR,3846,ONLN,VIRT,College Credit,20190108,20190503,1000068057,A,01:07.3
207115,1,1,2,2195,2832,NUR,3846,ONLN,VIRT,College Credit,20190513,20190802,1000068057,A,01:07.3
207116,1,1,1,2193,6509,NUR,3165,ONLN,VIRT,College Credit,20190108,20190503,1000056282,A,01:07.3
207116,1,1,1,2195,2853,NUR,3165,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207116,1,1,2,2193,6510,NUR,3165,ONLN,VIRT,College Credit,20190108,20190503,1000056282,A,01:07.3
207117,1,1,1,2193,6507,NUR,4667,ONLN,VIRT,College Credit,20190108,20190503,1000007328,A,01:07.3
207117,1,1,1,2195,2852,NUR,4667,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207117,1,1,2,2193,6508,NUR,4667,ONLN,VIRT,College Credit,20190108,20190503,1000007328,A,01:07.3
207117,1,1,2,2195,2851,NUR,4667,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207118,1,1,1,2193,6502,NUR,4636,ONLN,VIRT,College Credit,20190108,20190503,1000061996,A,01:07.3
207118,1,1,1,2195,2847,NUR,4636,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207118,1,1,2,2195,2848,NUR,4636,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207118,1,1,3,2193,6503,NUR,4636,ONLN,VIRT,College Credit,20190108,20190503,1000061996,A,01:07.3
207120,1,1,1,2195,2815,NUR,4827,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207120,1,1,2,2193,6499,NUR,4827,ONLN,VIRT,College Credit,20190108,20190503,1000063147,A,01:07.3
207120,1,1,6,2195,5473,NUR,4827,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207120,1,1,8,2193,9998,NUR,4827,ONLN,VIRT,College Credit,20190108,20190503,1000063147,A,01:07.3
207221,1,1,1,2193,11053,MAR,2150,ONLN,VIRT,College Credit,20190108,20190503,1000040199,A,01:07.3
207221,1,1,1,2195,5800,MAR,2150,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207223,1,1,2,2193,2131,MKA,1161,ONLN,VIRT,College Credit,20190108,20190503,1000065741,A,01:07.3
207223,1,6W1,6,2195,1379,MKA,1161,ONLN,VIRT,College Credit,20190513,20190621,1000065741,A,01:07.3
207223,1,6W2,7,2195,6081,MKA,1161,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207223,1,8W2,7,2193,8820,MKA,1161,ONLN,VIRT,College Credit,20190311,20190503,1000065741,A,01:07.3
207239,1,6W2,1,2195,5757,EGI,4230,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207239,1,8W2,1,2193,11039,EGI,4230,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207240,1,1,6,2193,3156,CJL,1100,ONLN,VIRT,College Credit,20190108,20190503,1000016222,A,01:07.3
207240,1,1,7,2193,3157,CJL,1100,ONLN,VIRT,College Credit,20190108,20190503,1000010470,A,01:07.3
207240,1,1,7,2195,1719,CJL,1100,ONLN,VIRT,College Credit,20190513,20190802,1000010470,A,01:07.3
207240,1,8W2,10,2193,10283,CJL,1100,ONLN,VIRT,College Credit,20190311,20190503,1000065004,A,01:07.3
207243,1,1,2,2195,1737,CJL,3564,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207243,1,8W2,3,2193,3230,CJL,3564,ONLN,VIRT,College Credit,20190311,20190503,1000057873,A,01:07.3
207245,1,1,1,2195,3666,CCJ,4054,ONLN,VIRT,College Credit,20190513,20190802,1000021208,A,01:07.3
207245,1,8W2,3,2193,3225,CCJ,4054,ONLN,VIRT,College Credit,20190311,20190503,1000021208,A,01:07.3
207246,1,6W2,2,2195,5790,CJE,4615,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207246,1,8W2,2,2193,8695,CJE,4615,ONLN,VIRT,College Credit,20190311,20190503,1000059021,A,01:07.3
207246,1,8W2,3,2193,10282,CJE,4615,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207258,1,1,6,2195,1759,CJE,2600,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207258,1,1,7,2193,3167,CJE,2600,ONLN,VIRT,College Credit,20190108,20190503,1000065004,A,01:07.3
207258,1,8W2,1,2193,3228,CJE,2600,ONLN,VIRT,College Credit,20190311,20190503,1000028931,A,01:07.3
207258,1,8W2,8,2193,10281,CJE,2600,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207265,1,1,1,2195,2829,NUR,3045,ONLN,VIRT,College Credit,20190513,20190802,0,A,01:07.3
207265,1,1,11,2193,6571,NUR,3045,ONLN,VIRT,College Credit,20190108,20190503,1000067256,A,01:07.3
207265,1,1,12,2193,6572,NUR,3045,ONLN,VIRT,College Credit,20190108,20190503,1000067256,A,01:07.3
207265,1,1,2,2195,2830,NUR,3045,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207265,1,1,5,2195,11167,NUR,3045,ONLN,VIRT,College Credit,20190513,20190802,0,X,01:07.3
207266,1,1,1,2193,6512,NUR,3805,ONLN,VIRT,College Credit,20190108,20190503,1000068057,A,01:07.3
207266,1,1,2,2193,6511,NUR,3805,ONLN,VIRT,College Credit,20190108,20190503,1000068057,A,01:07.3
207272,1,1,1,2193,9673,REL,1240,ONLN,VIRT,College Credit,20190108,20190503,1000049501,A,01:07.3
207272,1,1,1,2195,5772,REL,1240,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207316,1,6W2,1,2195,5768,GRA,2156C,ONLN,VIRT,College Credit,20190624,20190802,0,X,01:07.3
207316,1,6W2,2,2195,5769,GRA,2156C,ONLN,VIRT,College Credit,20190624,20190802,0,X,01:07.3
207316,1,8W2,7,2193,11049,GRA,2156C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207316,1,8W2,8,2193,11050,GRA,2156C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207365,1,1,1,2193,2633,CGS,2091,ONLN,VIRT,College Credit,20190108,20190503,1000030883,A,01:07.3
207365,1,1,1,2195,1596,CGS,2091,ONLN,VIRT,College Credit,20190513,20190802,1000030883,A,01:07.3
207365,1,1,2,2195,3665,CGS,2091,ONLN,VIRT,College Credit,20190513,20190802,1000030883,A,01:07.3
207365,1,1,3,2193,3048,CGS,2091,ONLN,VIRT,College Credit,20190108,20190503,1000030883,A,01:07.3
207367,1,1,16,2193,2685,COP,1334,ONLN,VIRT,College Credit,20190108,20190503,1000043678,A,01:07.3
207367,1,1,22,2193,3032,COP,1334,ONLN,VIRT,College Credit,20190108,20190503,1000043678,A,01:07.3
207367,1,8W2,34,2193,16718,COP,1334,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207367,1,8W2,35,2193,16719,COP,1334,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207371,1,1,12,2193,3007,CTS,1134,ONLN,VIRT,College Credit,20190108,20190503,1000017515,A,01:07.3
207371,1,1,13,2193,3008,CTS,1134,ONLN,VIRT,College Credit,20190108,20190503,1000017515,A,01:07.3
207371,1,1,5,2195,1592,CTS,1134,ONLN,VIRT,College Credit,20190513,20190802,1000017515,A,01:07.3
207371,1,1,9,2195,3605,CTS,1134,ONLN,VIRT,College Credit,20190513,20190802,1000017515,A,01:07.3
207400,1,1,10,2193,3460,EDF,2085,ONLN,VIRT,College Credit,20190108,20190503,1000065464,A,01:07.3
207400,1,1,5,2195,1835,EDF,2085,ONLN,VIRT,College Credit,20190513,20190802,1000061970,A,01:07.3
207400,1,1,7,2195,1834,EDF,2085,ONLN,VIRT,College Credit,20190513,20190802,1000040496,A,01:07.3
207400,1,1,8,2193,3457,EDF,2085,ONLN,VIRT,College Credit,20190108,20190503,1000040496,A,01:07.3
207400,1,1,9,2193,3458,EDF,2085,ONLN,VIRT,College Credit,20190108,20190503,1000040496,A,01:07.3
207407,1,1,1,2193,6505,NUR,3178,ONLN,VIRT,College Credit,20190108,20190503,1000035311,A,01:07.3
207407,1,1,2,2195,2849,NUR,3178,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207407,1,1,3,2195,5484,NUR,3178,ONLN,VIRT,College Credit,20190513,20190802,0,X,01:07.3
207407,1,8W2,2,2193,6504,NUR,3178,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207425,1,1,1,2195,3673,CGS,2108,ONLN,VIRT,College Credit,20190513,20190802,1000073139,A,01:07.3
207425,1,1,2,2195,3674,CGS,2108,ONLN,VIRT,College Credit,20190513,20190802,1000073139,A,01:07.3
207425,1,8W2,7,2193,2990,CGS,2108,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207425,1,8W2,8,2193,2991,CGS,2108,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207447,1,6W1,9,2195,1438,MAN,3065,ONLN,VIRT,College Credit,20190513,20190621,1000033286,A,01:07.3
207447,1,6W2,11,2195,6057,MAN,3065,ONLN,VIRT,College Credit,20190624,20190802,1000033286,A,01:07.3
207447,1,8W1,12,2193,2184,MAN,3065,ONLN,VIRT,College Credit,20190108,20190304,1000033286,A,01:07.3
207447,1,8W1,21,2193,8817,MAN,3065,ONLN,VIRT,College Credit,20190108,20190304,1000062156,A,01:07.3
207447,1,8W2,22,2193,10347,MAN,3065,ONLN,VIRT,College Credit,20190311,20190503,1000008543,A,01:07.3
207447,1,8W2,23,2193,10348,MAN,3065,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207478,1,1,1,2193,8703,CJE,1640,ONLN,VIRT,College Credit,20190108,20190503,1000010208,A,01:07.3
207478,1,1,2,2195,4764,CJE,1640,ONLN,VIRT,College Credit,20190513,20190802,1000010208,A,01:07.3
207478,1,1,3,2195,5496,CJE,1640,ONLN,VIRT,College Credit,20190513,20190802,1000010208,A,01:07.3
207478,1,8W2,2,2193,16711,CJE,1640,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207484,1,1,3,2195,3676,CJE,3574,ONLN,VIRT,College Credit,20190513,20190802,1000019783,A,01:07.3
207484,1,8W1,3,2193,3229,CJE,3574,ONLN,VIRT,College Credit,20190108,20190304,1000019783,A,01:07.3
207498,1,6W1,1,2195,5756,EGI,4050,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207498,1,8W2,1,2193,11031,EGI,4050,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207537,1,8W2,5,2193,3005,CTS,1131,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207537,1,8W2,6,2193,3006,CTS,1131,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207559,1,6W2,1,2195,5758,EGI,4244,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207559,1,8W2,1,2193,11040,EGI,4244,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207560,1,1,1,2193,10448,EGI,4301,ONLN,VIRT,College Credit,20190108,20190503,1000051949,A,01:07.3
207560,1,6W1,1,2195,5759,EGI,4301,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207561,1,6W2,1,2195,5760,EGI,4410,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207561,1,8W2,1,2193,10449,EGI,4410,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207564,1,1,1,2195,3492,TRA,2010,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207564,1,1,4,2193,8677,TRA,2010,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207571,1,1,1,2195,5334,FOT,2826,ONLN,VIRT,College Credit,20190513,20190802,1000075641,A,01:07.3
207571,1,1,3,2193,17521,FOT,2826,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207571,1,8W2,1,2193,10324,FOT,2826,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207587,1,1,2,2193,4971,HIM,2433,ONLN,VIRT,College Credit,20190108,20190503,1000065634,A,01:07.3
207640,1,1,4,2193,3159,DSC,1006,ONLN,VIRT,College Credit,20190108,20190503,1000050957,A,01:07.3
207640,1,6W1,1,2195,5806,DSC,1006,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207640,1,8W2,5,2193,10290,DSC,1006,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207641,1,6W2,2,2195,5807,DSC,2242,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207641,1,8W2,5,2193,3231,DSC,2242,ONLN,VIRT,College Credit,20190311,20190503,1000050957,A,01:07.3
207642,1,1,1,2195,5808,DSC,2590,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207642,1,8W2,4,2193,8813,DSC,2590,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207661,1,6W2,19,2195,3087,REA,17,ONLN,VIRT,College Credit,20190624,20190802,1000052687,A,01:07.3
207661,1,6W2,37,2195,3505,REA,17,ONLN,VIRT,College Credit,20190624,20190802,1000052687,A,01:07.3
207661,1,8W2,35,2193,7386,REA,17,ONLN,VIRT,College Credit,20190311,20190503,1000071757,A,01:07.3
207661,1,8W2,36,2193,7387,REA,17,ONLN,VIRT,College Credit,20190311,20190503,1000071757,A,01:07.3
207661,1,8W2,57,2193,7483,REA,17,ONLN,VIRT,College Credit,20190311,20190503,1000052687,A,01:07.3
207661,1,8W2,58,2193,7484,REA,17,ONLN,VIRT,College Credit,20190311,20190503,1000052687,A,01:07.3
207666,1,6W1,17,2195,3105,MAT,28,ONLN,VIRT,College Credit,20190513,20190621,1000064705,A,01:07.3
207666,1,6W1,18,2195,3106,MAT,28,ONLN,VIRT,College Credit,20190513,20190621,1000021780,A,01:07.3
207666,1,8W1,33,2193,7450,MAT,28,ONLN,VIRT,College Credit,20190108,20190304,1000013744,A,01:07.3
207666,1,8W1,49,2193,7485,MAT,28,ONLN,VIRT,College Credit,20190108,20190304,1000064705,A,01:07.3
207667,1,1,1,2193,6506,NUR,3289,ONLN,VIRT,College Credit,20190108,20190503,1000063147,A,01:07.3
207667,1,1,1,2195,2850,NUR,3289,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207668,1,1,1,2193,10457,NUR,3674,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207711,1,1,1,2195,11168,NSP,3685,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207711,1,8W2,1,2193,10456,NSP,3685,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207764,1,8W2,5,2193,8676,TRA,1154,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207796,1,1,6,2195,5780,CGS,3763,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207796,1,1,7,2195,5781,CGS,3763,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207796,1,1,8,2193,10279,CGS,3763,ONLN,VIRT,College Credit,20190108,20190503,1000074055,A,01:07.3
207796,1,1,9,2193,10280,CGS,3763,ONLN,VIRT,College Credit,20190108,20190503,1000074055,A,01:07.3
207797,1,1,1,2195,4818,CIS,3360,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207797,1,1,2,2195,4819,CIS,3360,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207797,1,8W2,5,2193,2998,CIS,3360,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207797,1,8W2,6,2193,2999,CIS,3360,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207798,1,1,6,2195,5788,CIS,3510,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207798,1,1,7,2195,5789,CIS,3510,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207798,1,8W2,5,2193,8679,CIS,3510,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207798,1,8W2,6,2193,8680,CIS,3510,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207799,1,1,6,2195,4148,CIS,4617,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207799,1,1,7,2195,4161,CIS,4617,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207799,1,8W2,4,2193,8681,CIS,4617,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207799,1,8W2,5,2193,8682,CIS,4617,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207802,1,8W2,3,2193,10296,CNT,4702,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207802,1,8W2,4,2193,10295,CNT,4702,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207807,1,6W1,1,2195,11285,FIN,3403,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207808,1,8W2,1,2193,17035,GEB,3358,ONLN,VIRT,College Credit,20190311,20190503,1000057359,A,01:07.3
207810,1,6W1,1,2195,11286,MAN,3504,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207811,1,8W1,2,2193,2273,MAN,3506,ONLN,VIRT,College Credit,20190108,20190304,1002206258,A,01:07.3
207813,1,8W2,1,2193,8702,MAN,3786,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207814,1,1,1,2195,1412,MAN,3554,ONLN,VIRT,College Credit,20190513,20190802,1002206258,A,01:07.3
207814,1,8W2,1,2193,17508,MAN,3554,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207815,1,8W1,1,2193,11051,MAN,4520,ONLN,VIRT,College Credit,20190108,20190304,1002206258,A,01:07.3
207817,1,8W2,1,2193,2275,MAN,4597,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207818,1,8W2,1,2193,11187,MAN,4593,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207819,1,6W2,1,2195,11287,MAN,4940,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207822,1,8W2,2,2193,8479,TRA,3132,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207824,1,6W2,1,2195,5774,BUL,4461,ONLN,VIRT,College Credit,20190624,20190802,1000068833,A,01:07.3
207824,1,8W2,2,2193,8686,BUL,4461,ONLN,VIRT,College Credit,20190311,20190503,1000068833,A,01:07.3
207833,1,1,332,2193,10389,SLS,1106,ONLN,VIRT,College Credit,20190108,20190503,1001418197,A,01:07.3
207833,1,1,340,2193,16703,SLS,1106,ONLN,VIRT,College Credit,20190108,20190503,1000029169,A,01:07.3
207833,1,1,342,2193,16705,SLS,1106,ONLN,VIRT,College Credit,20190108,20190503,1000053346,A,01:07.3
207833,1,1,343,2193,16706,SLS,1106,ONLN,VIRT,College Credit,20190108,20190503,1000053346,A,01:07.3
207833,1,6W1,46,2195,4793,SLS,1106,ONLN,VIRT,College Credit,20190513,20190621,1000044417,A,01:07.3
207833,1,6W1,47,2195,4794,SLS,1106,ONLN,VIRT,College Credit,20190513,20190621,1000044417,A,01:07.3
207833,1,6W1,55,2195,6113,SLS,1106,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207833,1,6W1,56,2195,6114,SLS,1106,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207833,1,6W1,57,2195,6115,SLS,1106,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207833,1,6W2,48,2195,4795,SLS,1106,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207833,1,6W2,49,2195,4796,SLS,1106,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207833,1,6W2,58,2195,6116,SLS,1106,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207833,1,6W2,59,2195,6117,SLS,1106,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207833,1,6W2,60,2195,6118,SLS,1106,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207833,1,8W1,323,2193,8683,SLS,1106,ONLN,VIRT,College Credit,20190108,20190304,1000041965,A,01:07.3
207833,1,8W1,324,2193,8705,SLS,1106,ONLN,VIRT,College Credit,20190108,20190304,1000044417,A,01:07.3
207833,1,8W1,325,2193,8706,SLS,1106,ONLN,VIRT,College Credit,20190108,20190304,1000041965,A,01:07.3
207833,1,8W1,326,2193,8707,SLS,1106,ONLN,VIRT,College Credit,20190108,20190304,1000044417,A,01:07.3
207833,1,8W1,331,2193,10388,SLS,1106,ONLN,VIRT,College Credit,20190108,20190304,1001418197,A,01:07.3
207833,1,8W2,328,2193,8708,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,1001992781,A,01:07.3
207833,1,8W2,329,2193,8709,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,1001992781,A,01:07.3
207833,1,8W2,330,2193,8710,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,1001992781,A,01:07.3
207833,1,8W2,341,2193,16704,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207833,1,8W2,344,2193,16707,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,1000035523,A,01:07.3
207833,1,8W2,345,2193,16708,SLS,1106,ONLN,VIRT,College Credit,20190311,20190503,1000027215,A,01:07.3
207838,1,1,13,2193,10450,LIT,2000,ONLN,VIRT,College Credit,20190108,20190503,2000000161,A,01:07.3
207838,1,1,14,2193,10451,LIT,2000,ONLN,VIRT,College Credit,20190108,20190503,1000051797,A,01:07.3
207838,1,1,16,2193,11054,LIT,2000,ONLN,VIRT,College Credit,20190108,20190503,1000071757,A,01:07.3
207838,1,1,2,2195,5797,LIT,2000,ONLN,VIRT,College Credit,20190513,20190802,2000000161,A,01:07.3
207838,1,1,7,2195,6044,LIT,2000,ONLN,VIRT,College Credit,20190513,20190802,1000071757,A,01:07.3
207838,1,1,8,2195,6045,LIT,2000,ONLN,VIRT,College Credit,20190513,20190802,2000000161,A,01:07.3
207838,1,6W1,9,2195,6046,LIT,2000,ONLN,VIRT,College Credit,20190513,20190621,1000071757,A,01:07.3
207838,1,8W2,19,2193,16157,LIT,2000,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207840,1,1,10,2195,5980,ANT,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207840,1,1,5,2193,10460,ANT,2000,ONLN,VIRT,College Credit,20190108,20190503,1000074560,A,01:07.3
207840,1,1,6,2193,10461,ANT,2000,ONLN,VIRT,College Credit,20190108,20190503,1000074560,A,01:07.3
207840,1,1,6,2195,5976,ANT,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207840,1,1,7,2195,5977,ANT,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207840,1,1,8,2195,5978,ANT,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207840,1,1,9,2195,5979,ANT,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207840,1,6W1,3,2195,5751,ANT,2000,ONLN,VIRT,College Credit,20190513,20190621,1000074560,A,01:07.3
207840,1,8W2,7,2193,10462,ANT,2000,ONLN,VIRT,College Credit,20190311,20190503,1000074560,A,01:07.3
207861,1,6W1,1,2195,5761,ENT,2212,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207861,1,8W1,3,2193,17529,ENT,2212,ONLN,VIRT,College Credit,20190108,20190304,0,X,01:07.3
207861,1,8W2,2,2193,11041,ENT,2212,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207862,1,8W2,1,2193,10323,ENT,2502,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207863,1,6W1,1,2195,5763,ENT,2612,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207863,1,8W2,3,2193,11043,ENT,2612,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207865,1,6W2,1,2195,5762,ENT,2201,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207865,1,8W1,9,2193,17531,ENT,2201,ONLN,VIRT,College Credit,20190108,20190304,0,X,01:07.3
207865,1,8W2,5,2193,11042,ENT,2201,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
