CourseID,ReferenceNumber,EnrollEnd,CourseStart,CourseEnd,TermYear,SchoolTerm,TermChoiceID,TuitionIS,GSFIS,TuitionOS,GSFOS,Title,InstructorName,CourseAvailability,FormatChoiceID,CourseType,DeliveryID,VisitRequired,TechRequirements,OtherConsiderations,SynchronousMeetingsRequired,ScheduleNotes,RegistrationStatus
1,1052,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Prin Of Accounting 1,Martha Cavalaris,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
2,1053,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,129.89,15,535.97,15,Prin/Accountng Lab 1,Martha Cavalaris,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
3,1005,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Prin Of Accounting 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
4,1054,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Prin/Account Lab 2,Martha Cavalaris,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
5,1015,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Financial Accounting,Jose Hortensi,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
5,1016,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Financial Accounting,Elisa Fernandez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
5,6177,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Financial Accounting,Elisa Fernandez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
5,6192,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Financial Accounting,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
6,1048,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,129.89,15,535.97,15,Financial Acct Lab,Nelson Gomez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
6,1049,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,129.89,15,535.97,15,Financial Acct Lab,Nelson Gomez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
6,4762,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Financial Acct Lab,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
7,3210,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Accounting Theory,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
8,1033,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Managerial Accountng,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
8,1034,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Managerial Accountng,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
8,1036,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Managerial Accountng,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
8,6178,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Managerial Accountng,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
8,6193,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Managerial Accountng,Arlene Spence,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
9,1042,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Managerial Acct Lab,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
9,1043,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Managerial Acct Lab,Jeanelly Mairena,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
9,4763,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Managerial Acct Lab,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
9,4764,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Managerial Acct Lab,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
9,6194,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Managerial Acct Lab,Arlene Spence,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
10,1002,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Microcomputers/Acg,Jose Hortensi,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,2071,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,2072,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,2076,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,Carmen Lopez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,6179,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,6180,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,6195,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
11,6196,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,History of the US to 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,2059,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,Glenn Dyer,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,2064,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,Carmen Lopez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,4030,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,4031,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,Glenn Dyer,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6181,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,Jairo Ledesma,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6182,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6183,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6184,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6185,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
12,6186,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Hist US Since 1877,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1185,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Jorge Obeso,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1186,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Juan Morata,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1187,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Avner Ittah,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1189,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Victoria Zusman,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1190,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Marlene Morales,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,1191,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Juan Morata,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6212,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6213,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,4038,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Catalina Aristizabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,4766,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Avner Ittah,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,4767,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Kendra Merchant,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6214,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6215,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Jorge Obeso,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6216,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6209,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6210,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Catalina Aristizabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
15,6211,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,General Edu Biology,Kendra Merchant,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
17,1266,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Prin Of Biology 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
17,4130,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Prin Of Biology 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
17,6217,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Prin Of Biology 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,1224,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,Carlos Ruiz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,1225,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,Alfonso Pino,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,1226,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,Maria Cendon,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,4768,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,Carlos Ruiz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6220,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6221,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6222,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6223,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6218,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,George Lotocki,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
18,6219,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,1115,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,Larry Frolich,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,1116,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,1117,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,Larry Frolich,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6224,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,George Lotocki,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6225,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,Larry Frolich,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6226,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,George Lotocki,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6227,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6228,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6229,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
19,6230,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab1,Larry Frolich,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,1244,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Amarilys Carmona,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,1245,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Amarilys Carmona,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,1246,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Amarilys Carmona,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,4769,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Jose A Garcia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,6231,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Jose A Garcia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
20,6232,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Hum Anat & Phy 2,Luis Labiste,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,1163,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,1164,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,1165,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,4770,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,6233,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
21,6234,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,129.89,15,535.97,15,Hum Anat & Phy Lab 2,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
22,2185,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Business Law 1,Mercedes Medina,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
22,2186,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Business Law 1,Mercedes Medina,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
23,1598,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro To Criminology,Caryn Horwitz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
23,4771,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Intro To Criminology,Mary Dwyer,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
23,6235,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro To Criminology,Caryn Horwitz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
23,6236,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro To Criminology,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
23,6237,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro To Criminology,Pedro Corpas,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
24,1581,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro Crim Justice,Sharon Plotkin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
24,1586,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro Crim Justice,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
24,6238,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro Crim Justice,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
24,6239,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Intro Crim Justice,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
24,6240,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,389.67,45,1607.91,45,Intro Crim Justice,Zulfikar Kalam,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
25,4075,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Human Behav Crim Justice,Sharad Motiani,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
25,4772,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Human Behav Crim Justice,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
25,6241,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Human Behav Crim Justice,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
26,1567,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Narcotics & Drug Education,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
26,6242,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Narcotics & Drug Education,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
27,1601,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Crime & The Media,Selena Respass,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
27,6243,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Crime & The Media,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
28,4646,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Crime/Violence/Sch,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
28,6248,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,389.67,45,1607.91,45,Crime/Violence/Sch,TBA,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1508,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Raphael De Arazoza,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1509,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Floyd Pittman,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1510,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Christopher Corbin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1511,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Sergio Cobo,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1512,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Juan Martinez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1513,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,W. Barry Andrews,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1534,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Alicia Ibarra,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,4775,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Rodolfo Cruz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1514,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Felix Lopez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1530,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Nannette Bibby,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1531,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Lawrence Meyer,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1532,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Ying Song,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1533,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Eugene Kinnaird,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,6251,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Norge Pena Perez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,6253,5/9/2021,5/10/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Olga Canedo Ramirez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1535,5/9/2021,5/10/2021,6/18/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,Adnan Zejnilovic,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
29,1559,6/20/2021,6/21/2021,7/30/2021,2021,Summer,76,519.56,60,2143.88,60,Intro to Computer Tech & Apps,W. Barry Andrews,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
