HIM1000,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM1300,1,10/16/2019,10/18/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM2214C,0,1/1/2019,1/1/2019,1,12/11/2019,12/13/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM2433,0,1/1/2019,1/1/2019,1,12/13/2019,12/17/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM2472,1,10/16/2019,10/18/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HLP1081,0,1/1/2019,1/1/2019,1,12/17/2019,12/19/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HSC0003,1,10/16/2019,10/18/2019,1,12/13/2019,12/17/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HSC2400,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HUM1020,1,10/21/2019,10/23/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HUN1201,1,10/16/2019,10/18/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
IND1100,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
INR2002,0,1/1/2019,1/1/2019,1,12/11/2019,12/13/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
